user_id,abstract_words,count,ranking
c826b4f6b650102bd0c5d67154eefee3,statistical,1,10
c82cc0377317496779ee518d46498837,michel,1,1
c82cc0377317496779ee518d46498837,dit,1,2
c82cc0377317496779ee518d46498837,artikel,1,3
c82cc0377317496779ee518d46498837,wesseling,1,4
c82cc0377317496779ee518d46498837,een,1,5
c82cc0377317496779ee518d46498837,belangrijk,1,6
c82cc0377317496779ee518d46498837,vidnt,1,7
c83f9c57de992e289369d783bcc3db77,code,6,1
c83f9c57de992e289369d783bcc3db77,wireless,4,2
c83f9c57de992e289369d783bcc3db77,channel,4,3
c83f9c57de992e289369d783bcc3db77,field,4,4
c83f9c57de992e289369d783bcc3db77,results,4,5
c83f9c57de992e289369d783bcc3db77,algorithm,4,6
c83f9c57de992e289369d783bcc3db77,communication,4,7
c83f9c57de992e289369d783bcc3db77,decoding,3,8
c83f9c57de992e289369d783bcc3db77,electric,3,9
c83f9c57de992e289369d783bcc3db77,block,3,10
c86778b474dea56fe34eccdde26ea6dd,storage,14,1
c86778b474dea56fe34eccdde26ea6dd,energy,14,2
c86778b474dea56fe34eccdde26ea6dd,heat,8,3
c86778b474dea56fe34eccdde26ea6dd,thermal,6,4
c86778b474dea56fe34eccdde26ea6dd,systems,6,5
c86778b474dea56fe34eccdde26ea6dd,grid,6,6
c86778b474dea56fe34eccdde26ea6dd,pv,5,7
c86778b474dea56fe34eccdde26ea6dd,system,5,8
c86778b474dea56fe34eccdde26ea6dd,transfer,5,9
c86778b474dea56fe34eccdde26ea6dd,paper,5,10
c8720147e1256f9a12d92a461e8f42c0,endophytes,11,1
c8720147e1256f9a12d92a461e8f42c0,host,5,2
c8720147e1256f9a12d92a461e8f42c0,fungal,4,3
c8720147e1256f9a12d92a461e8f42c0,hosts,4,4
c8720147e1256f9a12d92a461e8f42c0,endophyte,4,5
c8720147e1256f9a12d92a461e8f42c0,plant,4,6
c8720147e1256f9a12d92a461e8f42c0,iii,4,7
c8720147e1256f9a12d92a461e8f42c0,leaves,4,8
c8720147e1256f9a12d92a461e8f42c0,apg,4,9
c8720147e1256f9a12d92a461e8f42c0,defense,4,10
c88061bb04126b1acd62237a9d50ae55,health,7,1
c88061bb04126b1acd62237a9d50ae55,environmental,7,2
c88061bb04126b1acd62237a9d50ae55,climate,5,3
c88061bb04126b1acd62237a9d50ae55,change,5,4
c88061bb04126b1acd62237a9d50ae55,vulnerability,5,5
c88061bb04126b1acd62237a9d50ae55,communities,4,6
c88061bb04126b1acd62237a9d50ae55,community,4,7
c88061bb04126b1acd62237a9d50ae55,information,4,8
c88061bb04126b1acd62237a9d50ae55,som,4,9
c88061bb04126b1acd62237a9d50ae55,results,3,10
c8a1fcf9f4788a1fc03cf55b4cf67805,data,4,1
c8a1fcf9f4788a1fc03cf55b4cf67805,patients,3,2
c8a1fcf9f4788a1fc03cf55b4cf67805,wgcna,3,3
c8a1fcf9f4788a1fc03cf55b4cf67805,network,2,4
c8a1fcf9f4788a1fc03cf55b4cf67805,established,2,5
c8a1fcf9f4788a1fc03cf55b4cf67805,challenge,2,6
c8a1fcf9f4788a1fc03cf55b4cf67805,genetic,2,7
c8a1fcf9f4788a1fc03cf55b4cf67805,positive,2,8
c8a1fcf9f4788a1fc03cf55b4cf67805,gene,2,9
c8a1fcf9f4788a1fc03cf55b4cf67805,identify,2,10
c8a6ab92dd084c01d1fdd90055c06693,data,41,1
c8a6ab92dd084c01d1fdd90055c06693,web,33,2
c8a6ab92dd084c01d1fdd90055c06693,systems,29,3
c8a6ab92dd084c01d1fdd90055c06693,distributed,21,4
c8a6ab92dd084c01d1fdd90055c06693,information,19,5
c8a6ab92dd084c01d1fdd90055c06693,gis,18,6
c8a6ab92dd084c01d1fdd90055c06693,query,17,7
c8a6ab92dd084c01d1fdd90055c06693,semantic,17,8
c8a6ab92dd084c01d1fdd90055c06693,techniques,16,9
c8a6ab92dd084c01d1fdd90055c06693,spatial,16,10
c8b1e0398a800908823d40185015f601,protein,12,1
c8b1e0398a800908823d40185015f601,ltp,11,2
c8b1e0398a800908823d40185015f601,ige,9,3
c8b1e0398a800908823d40185015f601,reactivity,8,4
c8b1e0398a800908823d40185015f601,gpcrs,7,5
c8b1e0398a800908823d40185015f601,sensitization,6,6
c8b1e0398a800908823d40185015f601,cross,6,7
c8b1e0398a800908823d40185015f601,ltps,6,8
c8b1e0398a800908823d40185015f601,structural,5,9
c8b1e0398a800908823d40185015f601,patients,5,10
c8b5556540611a67a714e5939fbd0717,algorithm,12,1
c8b5556540611a67a714e5939fbd0717,foraging,10,2
c8b5556540611a67a714e5939fbd0717,life,9,3
c8b5556540611a67a714e5939fbd0717,foragers,9,4
c8b5556540611a67a714e5939fbd0717,ant,8,5
c8b5556540611a67a714e5939fbd0717,data,7,6
c8b5556540611a67a714e5939fbd0717,problem,7,7
c8b5556540611a67a714e5939fbd0717,model,7,8
c8b5556540611a67a714e5939fbd0717,returning,7,9
c8b5556540611a67a714e5939fbd0717,rate,7,10
c8cc0bfc7d65e1aa1c8a0d89d4339690,interaction,4,1
c8cc0bfc7d65e1aa1c8a0d89d4339690,tests,4,2
c8cc0bfc7d65e1aa1c8a0d89d4339690,human,4,3
c8cc0bfc7d65e1aa1c8a0d89d4339690,constrained,3,4
c8cc0bfc7d65e1aa1c8a0d89d4339690,safety,3,5
c8cc0bfc7d65e1aa1c8a0d89d4339690,impact,3,6
c8cc0bfc7d65e1aa1c8a0d89d4339690,robot,3,7
c8cc0bfc7d65e1aa1c8a0d89d4339690,evaluated,3,8
c8cc0bfc7d65e1aa1c8a0d89d4339690,physical,2,9
c8cc0bfc7d65e1aa1c8a0d89d4339690,robots,2,10
c8d9e02fe47fea4bca7cb1d688f9a205,power,10,1
c8d9e02fe47fea4bca7cb1d688f9a205,devices,5,2
c8d9e02fe47fea4bca7cb1d688f9a205,design,3,3
c8d9e02fe47fea4bca7cb1d688f9a205,networks,3,4
c8d9e02fe47fea4bca7cb1d688f9a205,electronic,2,5
c8d9e02fe47fea4bca7cb1d688f9a205,based,2,6
c8d9e02fe47fea4bca7cb1d688f9a205,low,2,7
c8d9e02fe47fea4bca7cb1d688f9a205,applications,2,8
c8d9e02fe47fea4bca7cb1d688f9a205,wireless,2,9
c8d9e02fe47fea4bca7cb1d688f9a205,potential,2,10
c8f2f7db3931203278b35505d8fe6396,software,12,1
c8f2f7db3931203278b35505d8fe6396,investment,6,2
c8f2f7db3931203278b35505d8fe6396,social,6,3
c8f2f7db3931203278b35505d8fe6396,oss,6,4
c8f2f7db3931203278b35505d8fe6396,industry,5,5
c8f2f7db3931203278b35505d8fe6396,workers,4,6
c8f2f7db3931203278b35505d8fe6396,support,4,7
c8f2f7db3931203278b35505d8fe6396,firm,4,8
c8f2f7db3931203278b35505d8fe6396,virtual,4,9
c8f2f7db3931203278b35505d8fe6396,analyses,4,10
c909e0a10fcc3726a041dff3af0cdd85,glucanase,15,1
c909e0a10fcc3726a041dff3af0cdd85,β,14,2
c909e0a10fcc3726a041dff3af0cdd85,pulp,14,3
c909e0a10fcc3726a041dff3af0cdd85,ethylene,14,4
c909e0a10fcc3726a041dff3af0cdd85,expression,12,5
c909e0a10fcc3726a041dff3af0cdd85,banana,8,6
c909e0a10fcc3726a041dff3af0cdd85,fruit,8,7
c909e0a10fcc3726a041dff3af0cdd85,ripening,7,8
c909e0a10fcc3726a041dff3af0cdd85,peel,7,9
c909e0a10fcc3726a041dff3af0cdd85,linkage,7,10
c90ff7c12f4127f7db7c92aa50b41cc6,writing,27,1
c90ff7c12f4127f7db7c92aa50b41cc6,academic,15,2
c90ff7c12f4127f7db7c92aa50b41cc6,research,9,3
c90ff7c12f4127f7db7c92aa50b41cc6,feedback,8,4
c90ff7c12f4127f7db7c92aa50b41cc6,article,7,5
c90ff7c12f4127f7db7c92aa50b41cc6,education,7,6
c90ff7c12f4127f7db7c92aa50b41cc6,ethnography,6,7
c90ff7c12f4127f7db7c92aa50b41cc6,criteria,6,8
c90ff7c12f4127f7db7c92aa50b41cc6,based,6,9
c90ff7c12f4127f7db7c92aa50b41cc6,student,5,10
c91a8a21d43a866a63b8018d2ec7d5c1,algorithms,3,1
c91a8a21d43a866a63b8018d2ec7d5c1,edt,2,2
c91a8a21d43a866a63b8018d2ec7d5c1,computer,2,3
c91a8a21d43a866a63b8018d2ec7d5c1,compared,2,4
c91a8a21d43a866a63b8018d2ec7d5c1,dt,2,5
c91a8a21d43a866a63b8018d2ec7d5c1,programmers,1,6
c91a8a21d43a866a63b8018d2ec7d5c1,effort,1,7
c91a8a21d43a866a63b8018d2ec7d5c1,computation,1,8
c91a8a21d43a866a63b8018d2ec7d5c1,sequential,1,9
c91a8a21d43a866a63b8018d2ec7d5c1,geometry,1,10
c93dd93c877452c3d64fa8e148544d3b,method,25,1
c93dd93c877452c3d64fa8e148544d3b,algorithm,23,2
c93dd93c877452c3d64fa8e148544d3b,image,15,3
c93dd93c877452c3d64fa8e148544d3b,set,14,4
c93dd93c877452c3d64fa8e148544d3b,point,12,5
c93dd93c877452c3d64fa8e148544d3b,topology,12,6
c93dd93c877452c3d64fa8e148544d3b,data,11,7
c93dd93c877452c3d64fa8e148544d3b,methods,10,8
c93dd93c877452c3d64fa8e148544d3b,show,10,9
c93dd93c877452c3d64fa8e148544d3b,based,10,10
c96638fdc06b86d6e59bbec388fc8037,maps,5,1
c96638fdc06b86d6e59bbec388fc8037,algorithm,3,2
c96638fdc06b86d6e59bbec388fc8037,topological,3,3
c96638fdc06b86d6e59bbec388fc8037,robots,3,4
c96638fdc06b86d6e59bbec388fc8037,embedded,2,5
c96638fdc06b86d6e59bbec388fc8037,environment,2,6
c96638fdc06b86d6e59bbec388fc8037,single,2,7
c96638fdc06b86d6e59bbec388fc8037,multiple,2,8
c96638fdc06b86d6e59bbec388fc8037,map,2,9
c96638fdc06b86d6e59bbec388fc8037,common,1,10
c97672f94d30e48206e442273a810c28,institutional,5,1
c97672f94d30e48206e442273a810c28,historical,3,2
c97672f94d30e48206e442273a810c28,institutionalism,3,3
c97672f94d30e48206e442273a810c28,article,2,4
c97672f94d30e48206e442273a810c28,emphasis,2,5
c97672f94d30e48206e442273a810c28,recent,2,6
c97672f94d30e48206e442273a810c28,rational,2,7
c97672f94d30e48206e442273a810c28,change,2,8
c97672f94d30e48206e442273a810c28,institutions,2,9
c97672f94d30e48206e442273a810c28,equilibria,1,10
c98164a869a5d235f6817266f45f9b3c,cells,53,1
c98164a869a5d235f6817266f45f9b3c,cell,35,2
c98164a869a5d235f6817266f45f9b3c,stem,33,3
c98164a869a5d235f6817266f45f9b3c,es,18,4
c98164a869a5d235f6817266f45f9b3c,embryonic,15,5
c98164a869a5d235f6817266f45f9b3c,sulfur,12,6
c98164a869a5d235f6817266f45f9b3c,dna,11,7
c98164a869a5d235f6817266f45f9b3c,uvomorulin,11,8
c98164a869a5d235f6817266f45f9b3c,differentiation,10,9
c98164a869a5d235f6817266f45f9b3c,human,9,10
c9a64ca89823059c074783b4f7d28687,context,69,1
c9a64ca89823059c074783b4f7d28687,aware,37,2
c9a64ca89823059c074783b4f7d28687,design,34,3
c9a64ca89823059c074783b4f7d28687,computing,32,4
c9a64ca89823059c074783b4f7d28687,interaction,25,5
c9a64ca89823059c074783b4f7d28687,systems,25,6
c9a64ca89823059c074783b4f7d28687,activity,22,7
c9a64ca89823059c074783b4f7d28687,theory,21,8
c9a64ca89823059c074783b4f7d28687,user,17,9
c9a64ca89823059c074783b4f7d28687,applications,17,10
c9f0e6b576a3810dc49ca059d840a0d0,web,12,1
c9f0e6b576a3810dc49ca059d840a0d0,power,8,2
c9f0e6b576a3810dc49ca059d840a0d0,hot,8,3
c9f0e6b576a3810dc49ca059d840a0d0,systems,8,4
c9f0e6b576a3810dc49ca059d840a0d0,design,7,5
c9f0e6b576a3810dc49ca059d840a0d0,laws,7,6
c9f0e6b576a3810dc49ca059d840a0d0,services,5,7
c9f0e6b576a3810dc49ca059d840a0d0,higher,5,8
c9f0e6b576a3810dc49ca059d840a0d0,relations,4,9
c9f0e6b576a3810dc49ca059d840a0d0,tools,4,10
ca2135bf51b252c3a4321fc98a3d003a,genome,342,1
ca2135bf51b252c3a4321fc98a3d003a,sequence,225,2
ca2135bf51b252c3a4321fc98a3d003a,gene,215,3
ca2135bf51b252c3a4321fc98a3d003a,genes,169,4
ca2135bf51b252c3a4321fc98a3d003a,sequencing,160,5
ca2135bf51b252c3a4321fc98a3d003a,genomes,155,6
ca2135bf51b252c3a4321fc98a3d003a,sequences,153,7
ca2135bf51b252c3a4321fc98a3d003a,data,152,8
ca2135bf51b252c3a4321fc98a3d003a,reads,108,9
ca2135bf51b252c3a4321fc98a3d003a,alignment,100,10
ca35829a462c7b9ca41db8045d8afea0,ice,18,1
ca35829a462c7b9ca41db8045d8afea0,model,14,2
ca35829a462c7b9ca41db8045d8afea0,sea,12,3
ca35829a462c7b9ca41db8045d8afea0,coupled,6,4
ca35829a462c7b9ca41db8045d8afea0,arctic,5,5
ca35829a462c7b9ca41db8045d8afea0,lateral,4,6
ca35829a462c7b9ca41db8045d8afea0,ocean,4,7
ca35829a462c7b9ca41db8045d8afea0,summer,3,8
ca35829a462c7b9ca41db8045d8afea0,winter,3,9
ca35829a462c7b9ca41db8045d8afea0,snow,3,10
ca589bd126c3fd55bd8bd77f1b5a8e1b,algorithms,25,1
ca589bd126c3fd55bd8bd77f1b5a8e1b,evolutionary,18,2
ca589bd126c3fd55bd8bd77f1b5a8e1b,problem,16,3
ca589bd126c3fd55bd8bd77f1b5a8e1b,optimization,15,4
ca589bd126c3fd55bd8bd77f1b5a8e1b,problems,15,5
ca589bd126c3fd55bd8bd77f1b5a8e1b,test,12,6
ca589bd126c3fd55bd8bd77f1b5a8e1b,paper,11,7
ca589bd126c3fd55bd8bd77f1b5a8e1b,search,10,8
ca589bd126c3fd55bd8bd77f1b5a8e1b,results,10,9
ca589bd126c3fd55bd8bd77f1b5a8e1b,functions,9,10
ca59e868f31bbca666543adca1191317,film,26,1
ca59e868f31bbca666543adca1191317,metal,14,2
ca59e868f31bbca666543adca1191317,strain,13,3
ca59e868f31bbca666543adca1191317,substrate,12,4
ca59e868f31bbca666543adca1191317,thin,8,5
ca59e868f31bbca666543adca1191317,strains,8,6
ca59e868f31bbca666543adca1191317,films,7,7
ca59e868f31bbca666543adca1191317,polymer,7,8
ca59e868f31bbca666543adca1191317,stretchable,7,9
ca59e868f31bbca666543adca1191317,large,6,10
ca78c2303b27c3a5c4371bdb1db1ce8e,de,37,1
ca78c2303b27c3a5c4371bdb1db1ce8e,urban,34,2
ca78c2303b27c3a5c4371bdb1db1ce8e,la,27,3
ca78c2303b27c3a5c4371bdb1db1ce8e,city,18,4
ca78c2303b27c3a5c4371bdb1db1ce8e,ville,16,5
ca78c2303b27c3a5c4371bdb1db1ce8e,les,15,6
ca78c2303b27c3a5c4371bdb1db1ce8e,dans,15,7
ca78c2303b27c3a5c4371bdb1db1ce8e,participants,12,8
ca78c2303b27c3a5c4371bdb1db1ce8e,des,11,9
ca78c2303b27c3a5c4371bdb1db1ce8e,le,11,10
ca87ff5d9883ce92b4510daddb621406,security,15,1
ca87ff5d9883ce92b4510daddb621406,modeling,7,2
ca87ff5d9883ce92b4510daddb621406,metrics,7,3
ca87ff5d9883ce92b4510daddb621406,analysis,7,4
ca87ff5d9883ce92b4510daddb621406,risk,6,5
ca87ff5d9883ce92b4510daddb621406,assessment,4,6
ca87ff5d9883ce92b4510daddb621406,framework,4,7
ca87ff5d9883ce92b4510daddb621406,model,4,8
ca87ff5d9883ce92b4510daddb621406,qualitative,4,9
ca87ff5d9883ce92b4510daddb621406,cloud,4,10
caa646c7f8f5c571adaa2f5221153efa,games,49,1
caa646c7f8f5c571adaa2f5221153efa,media,36,2
caa646c7f8f5c571adaa2f5221153efa,game,18,3
caa646c7f8f5c571adaa2f5221153efa,theory,16,4
caa646c7f8f5c571adaa2f5221153efa,cultural,16,5
caa646c7f8f5c571adaa2f5221153efa,art,16,6
caa646c7f8f5c571adaa2f5221153efa,video,16,7
caa646c7f8f5c571adaa2f5221153efa,computer,16,8
caa646c7f8f5c571adaa2f5221153efa,world,16,9
caa646c7f8f5c571adaa2f5221153efa,culture,15,10
cac44675ea81aa0d9f144c9d97647ae4,temperature,4,1
cac44675ea81aa0d9f144c9d97647ae4,hybrid,4,2
cac44675ea81aa0d9f144c9d97647ae4,meso,4,3
cac44675ea81aa0d9f144c9d97647ae4,transport,4,4
cac44675ea81aa0d9f144c9d97647ae4,molecular,2,5
cac44675ea81aa0d9f144c9d97647ae4,porphinato,2,6
cac44675ea81aa0d9f144c9d97647ae4,distinguished,2,7
cac44675ea81aa0d9f144c9d97647ae4,exceptional,2,8
cac44675ea81aa0d9f144c9d97647ae4,ethynyl,2,9
cac44675ea81aa0d9f144c9d97647ae4,functionalized,2,10
cac66c3427849fb33b70fba05302da0e,data,19,1
cac66c3427849fb33b70fba05302da0e,learning,14,2
cac66c3427849fb33b70fba05302da0e,machine,10,3
cac66c3427849fb33b70fba05302da0e,algorithms,6,4
cac66c3427849fb33b70fba05302da0e,kernel,5,5
cac66c3427849fb33b70fba05302da0e,tasks,4,6
cac66c3427849fb33b70fba05302da0e,structure,4,7
cac66c3427849fb33b70fba05302da0e,techniques,4,8
cac66c3427849fb33b70fba05302da0e,polynomial,4,9
cac66c3427849fb33b70fba05302da0e,svm,4,10
cad4a9c75f9a9a3f963cd4fc31f175a5,receptors,160,1
cad4a9c75f9a9a3f963cd4fc31f175a5,protein,154,2
cad4a9c75f9a9a3f963cd4fc31f175a5,ht,122,3
cad4a9c75f9a9a3f963cd4fc31f175a5,receptor,114,4
cad4a9c75f9a9a3f963cd4fc31f175a5,fret,103,5
cad4a9c75f9a9a3f963cd4fc31f175a5,proteins,98,6
cad4a9c75f9a9a3f963cd4fc31f175a5,cells,60,7
cad4a9c75f9a9a3f963cd4fc31f175a5,gpcr,58,8
cad4a9c75f9a9a3f963cd4fc31f175a5,cell,57,9
cad4a9c75f9a9a3f963cd4fc31f175a5,fluorescence,53,10
cae4b98ce881ebb4914cbc2087590608,project,9,1
cae4b98ce881ebb4914cbc2087590608,skills,8,2
cae4b98ce881ebb4914cbc2087590608,university,8,3
cae4b98ce881ebb4914cbc2087590608,education,6,4
cae4b98ce881ebb4914cbc2087590608,human,5,5
cae4b98ce881ebb4914cbc2087590608,management,5,6
cae4b98ce881ebb4914cbc2087590608,austria,5,7
cae4b98ce881ebb4914cbc2087590608,academic,5,8
cae4b98ce881ebb4914cbc2087590608,success,4,9
cae4b98ce881ebb4914cbc2087590608,soft,4,10
cae8bbf13f7db268dd0962dc08944c27,peer,6,1
cae8bbf13f7db268dd0962dc08944c27,production,4,2
cae8bbf13f7db268dd0962dc08944c27,systems,3,3
cae8bbf13f7db268dd0962dc08944c27,legal,2,4
cae8bbf13f7db268dd0962dc08944c27,neutrality,2,5
cae8bbf13f7db268dd0962dc08944c27,innovation,2,6
cae8bbf13f7db268dd0962dc08944c27,measurements,2,7
cae8bbf13f7db268dd0962dc08944c27,project,2,8
cae8bbf13f7db268dd0962dc08944c27,net,2,9
cae8bbf13f7db268dd0962dc08944c27,case,2,10
cb00a57b452cce97e108f799c661bcb2,hash,5,1
cb00a57b452cce97e108f799c661bcb2,blocks,4,2
cb00a57b452cce97e108f799c661bcb2,memory,4,3
cb00a57b452cce97e108f799c661bcb2,page,3,4
cb00a57b452cce97e108f799c661bcb2,virtual,3,5
cb00a57b452cce97e108f799c661bcb2,technique,3,6
cb00a57b452cce97e108f799c661bcb2,running,2,7
cb00a57b452cce97e108f799c661bcb2,hardware,2,8
cb00a57b452cce97e108f799c661bcb2,server,2,9
cb00a57b452cce97e108f799c661bcb2,operating,2,10
cb072964d497c4606ba63665a5424557,pcr,23,1
cb072964d497c4606ba63665a5424557,gene,21,2
cb072964d497c4606ba63665a5424557,expression,18,3
cb072964d497c4606ba63665a5424557,method,14,4
cb072964d497c4606ba63665a5424557,time,12,5
cb072964d497c4606ba63665a5424557,rt,12,6
cb072964d497c4606ba63665a5424557,rna,10,7
cb072964d497c4606ba63665a5424557,real,10,8
cb072964d497c4606ba63665a5424557,housekeeping,10,9
cb072964d497c4606ba63665a5424557,quantitative,9,10
cb0be81600a39f240c97f8b2ebc5bd35,data,17,1
cb0be81600a39f240c97f8b2ebc5bd35,user,16,2
cb0be81600a39f240c97f8b2ebc5bd35,based,15,3
cb0be81600a39f240c97f8b2ebc5bd35,document,10,4
cb0be81600a39f240c97f8b2ebc5bd35,users,10,5
cb0be81600a39f240c97f8b2ebc5bd35,xml,10,6
cb0be81600a39f240c97f8b2ebc5bd35,adaptive,9,7
cb0be81600a39f240c97f8b2ebc5bd35,items,9,8
cb0be81600a39f240c97f8b2ebc5bd35,approach,8,9
cb0be81600a39f240c97f8b2ebc5bd35,collaborative,8,10
cb216e9ce0b374311495d3c4b16e7d08,communication,29,1
cb216e9ce0b374311495d3c4b16e7d08,patient,12,2
cb216e9ce0b374311495d3c4b16e7d08,care,9,3
cb216e9ce0b374311495d3c4b16e7d08,sign,9,4
cb216e9ce0b374311495d3c4b16e7d08,learning,8,5
cb216e9ce0b374311495d3c4b16e7d08,virtual,7,6
cb216e9ce0b374311495d3c4b16e7d08,competence,7,7
cb216e9ce0b374311495d3c4b16e7d08,health,7,8
cb216e9ce0b374311495d3c4b16e7d08,aac,7,9
cb216e9ce0b374311495d3c4b16e7d08,information,7,10
cb4ad9a8376f6c1d52cf8fa72fe92fe9,rydberg,7,1
cb4ad9a8376f6c1d52cf8fa72fe92fe9,ions,7,2
cb4ad9a8376f6c1d52cf8fa72fe92fe9,molecular,6,3
cb4ad9a8376f6c1d52cf8fa72fe92fe9,states,6,4
cb4ad9a8376f6c1d52cf8fa72fe92fe9,cooled,3,5
cb4ad9a8376f6c1d52cf8fa72fe92fe9,laser,2,6
cb4ad9a8376f6c1d52cf8fa72fe92fe9,trap,2,7
cb4ad9a8376f6c1d52cf8fa72fe92fe9,progressions,2,8
cb4ad9a8376f6c1d52cf8fa72fe92fe9,cloaking,2,9
cb4ad9a8376f6c1d52cf8fa72fe92fe9,obtained,2,10
cb4cf1b7f64895472ada30bea7079b5d,language,26,1
cb4cf1b7f64895472ada30bea7079b5d,analysis,25,2
cb4cf1b7f64895472ada30bea7079b5d,program,24,3
cb4cf1b7f64895472ada30bea7079b5d,programming,20,4
cb4cf1b7f64895472ada30bea7079b5d,scheme,18,5
cb4cf1b7f64895472ada30bea7079b5d,languages,17,6
cb4cf1b7f64895472ada30bea7079b5d,problem,15,7
cb4cf1b7f64895472ada30bea7079b5d,paper,13,8
cb4cf1b7f64895472ada30bea7079b5d,type,13,9
cb4cf1b7f64895472ada30bea7079b5d,software,12,10
cb53ead0eb16b786789e0252632c58c6,code,16,1
cb53ead0eb16b786789e0252632c58c6,good,7,2
cb53ead0eb16b786789e0252632c58c6,software,4,3
cb53ead0eb16b786789e0252632c58c6,clean,3,4
cb53ead0eb16b786789e0252632c58c6,book,3,5
cb53ead0eb16b786789e0252632c58c6,case,3,6
cb53ead0eb16b786789e0252632c58c6,bad,3,7
cb53ead0eb16b786789e0252632c58c6,write,2,8
cb53ead0eb16b786789e0252632c58c6,values,2,9
cb53ead0eb16b786789e0252632c58c6,describes,2,10
cb6b31d67e52ca6b29c05ebf44b5627c,learning,33,1
cb6b31d67e52ca6b29c05ebf44b5627c,social,27,2
cb6b31d67e52ca6b29c05ebf44b5627c,presence,16,3
cb6b31d67e52ca6b29c05ebf44b5627c,knowledge,14,4
cb6b31d67e52ca6b29c05ebf44b5627c,online,12,5
cb6b31d67e52ca6b29c05ebf44b5627c,collaborative,12,6
cb6b31d67e52ca6b29c05ebf44b5627c,communication,11,7
cb6b31d67e52ca6b29c05ebf44b5627c,students,11,8
cb6b31d67e52ca6b29c05ebf44b5627c,cognitive,10,9
cb6b31d67e52ca6b29c05ebf44b5627c,evaluation,10,10
cb6dd93f776e1729df330755d95177dd,data,188,1
cb6dd93f776e1729df330755d95177dd,based,170,2
cb6dd93f776e1729df330755d95177dd,search,152,3
cb6dd93f776e1729df330755d95177dd,information,134,4
cb6dd93f776e1729df330755d95177dd,retrieval,125,5
cb6dd93f776e1729df330755d95177dd,music,123,6
cb6dd93f776e1729df330755d95177dd,paper,114,7
cb6dd93f776e1729df330755d95177dd,web,113,8
cb6dd93f776e1729df330755d95177dd,semantic,109,9
cb6dd93f776e1729df330755d95177dd,results,100,10
cb7abcbc34f3da35dbc17a0f8a2ccb71,international,14,1
cb7abcbc34f3da35dbc17a0f8a2ccb71,states,10,2
cb7abcbc34f3da35dbc17a0f8a2ccb71,religious,8,3
cb7abcbc34f3da35dbc17a0f8a2ccb71,social,8,4
cb7abcbc34f3da35dbc17a0f8a2ccb71,actors,8,5
cb7abcbc34f3da35dbc17a0f8a2ccb71,civilizations,7,6
cb7abcbc34f3da35dbc17a0f8a2ccb71,political,7,7
cb7abcbc34f3da35dbc17a0f8a2ccb71,realist,6,8
cb7abcbc34f3da35dbc17a0f8a2ccb71,relations,6,9
cb7abcbc34f3da35dbc17a0f8a2ccb71,conflict,6,10
cb82dd7ddc0280b8aaedbe2c0f6a5d32,research,6,1
cb82dd7ddc0280b8aaedbe2c0f6a5d32,rock,6,2
cb82dd7ddc0280b8aaedbe2c0f6a5d32,mass,4,3
cb82dd7ddc0280b8aaedbe2c0f6a5d32,true,4,4
cb82dd7ddc0280b8aaedbe2c0f6a5d32,fracture,4,5
cb82dd7ddc0280b8aaedbe2c0f6a5d32,field,3,6
cb82dd7ddc0280b8aaedbe2c0f6a5d32,study,3,7
cb82dd7ddc0280b8aaedbe2c0f6a5d32,realistic,3,8
cb82dd7ddc0280b8aaedbe2c0f6a5d32,scientific,3,9
cb82dd7ddc0280b8aaedbe2c0f6a5d32,current,3,10
cba7d3e1012799416f30925701dfccf8,electron,7,1
cba7d3e1012799416f30925701dfccf8,layer,5,2
cba7d3e1012799416f30925701dfccf8,contrast,5,3
cba7d3e1012799416f30925701dfccf8,dislocations,5,4
cba7d3e1012799416f30925701dfccf8,threading,5,5
cba7d3e1012799416f30925701dfccf8,efficiency,4,6
cba7d3e1012799416f30925701dfccf8,gan,4,7
cba7d3e1012799416f30925701dfccf8,electroluminescence,4,8
cba7d3e1012799416f30925701dfccf8,blocking,4,9
cba7d3e1012799416f30925701dfccf8,channelling,3,10
cba8446f29ca69bb5b2f123a25dec083,de,7,1
cba8446f29ca69bb5b2f123a25dec083,homme,3,2
cba8446f29ca69bb5b2f123a25dec083,une,3,3
cba8446f29ca69bb5b2f123a25dec083,les,2,4
cba8446f29ca69bb5b2f123a25dec083,michel,2,5
cba8446f29ca69bb5b2f123a25dec083,foucault,2,6
cba8446f29ca69bb5b2f123a25dec083,la,2,7
cba8446f29ca69bb5b2f123a25dec083,parce,1,8
cba8446f29ca69bb5b2f123a25dec083,comme,1,9
cba8446f29ca69bb5b2f123a25dec083,est,1,10
cbbb633185239ae93e1480f4751539b6,barrier,16,1
cbbb633185239ae93e1480f4751539b6,tunnel,12,2
cbbb633185239ae93e1480f4751539b6,states,11,3
cbbb633185239ae93e1480f4751539b6,temperature,10,4
cbbb633185239ae93e1480f4751539b6,interface,8,5
cbbb633185239ae93e1480f4751539b6,tmr,8,6
cbbb633185239ae93e1480f4751539b6,potential,8,7
cbbb633185239ae93e1480f4751539b6,conductance,8,8
cbbb633185239ae93e1480f4751539b6,tunneling,7,9
cbbb633185239ae93e1480f4751539b6,electron,7,10
cbc08823e5e069324074e9b4763447d4,model,10,1
cbc08823e5e069324074e9b4763447d4,ecological,6,2
cbc08823e5e069324074e9b4763447d4,cerrado,5,3
cbc08823e5e069324074e9b4763447d4,coexistence,5,4
